method,declared_path,router_symbol,backend_module,command_center_mapping,authorization_evidence,test_evidence
POST,/,router,modules/templates/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{id},router,modules/templates/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/{id},router,modules/templates/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{id}/clone,router,modules/templates/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{id}/publish,router,modules/templates/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/install,router,modules/templates/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/theme_engine/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/,router,modules/theme_engine/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{id}/apply,router,modules/theme_engine/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/checkin,router,modules/venue/routers/attendance.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/checkout,router,modules/venue/routers/attendance.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/venue/routers/attendance.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/metrics,router,modules/venue/routers/attendance.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/,router,modules/venue/routers/capacity.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{id},router,modules/venue/routers/capacity.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/status,router,modules/venue/routers/capacity.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/promote,router,modules/venue/routers/capacity.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/venue/routers/rooms.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/,router,modules/venue/routers/rooms.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/{room_id},router,modules/venue/routers/rooms.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/{room_id},router,modules/venue/routers/rooms.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/{room_id},router,modules/venue/routers/rooms.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/venue/routers/rooms_devices.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/register,router,modules/venue/routers/rooms_devices.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{device_id}/rotate-key,router,modules/venue/routers/rooms_devices.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{device_id}/revoke-key,router,modules/venue/routers/rooms_devices.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{device_id}/heartbeat,router,modules/venue/routers/rooms_devices.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/{device_id},router,modules/venue/routers/rooms_devices.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/stations,router,modules/venue/routers/srr.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/stations,router,modules/venue/routers/srr.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/stations/{station_id},router,modules/venue/routers/srr.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/stations/assign,router,modules/venue/routers/srr.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/stations/{station_id}/release,router,modules/venue/routers/srr.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/checkin/qr,router,modules/venue/routers/srr.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/checkins,router,modules/venue/routers/srr.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/events/{event_id}/queue,router,modules/venue/routers/sync.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/events/{event_id}/push,router,modules/venue/routers/sync.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/sites,router,modules/website_builder/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/sites,router,modules/website_builder/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/sites/{id},router,modules/website_builder/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/sites/{id}/publish,router,modules/website_builder/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/pages,router,modules/website_builder/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
PATCH,/pages/{id},router,modules/website_builder/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
DELETE,/pages/{id},router,modules/website_builder/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/pages/{id}/draft,router,modules/website_builder/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/pages/{id}/publish,router,modules/website_builder/router.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/,router,modules/workflow/routers/workflows.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/,router,modules/workflow/routers/workflows.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/{workflow_id},router,modules/workflow/routers/workflows.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/{workflow_id}/trigger,router,modules/workflow/routers/workflows.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
GET,/instances/{instance_id},router,modules/workflow/routers/workflows.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
POST,/tasks/{task_id}/complete,router,modules/workflow/routers/workflows.py,REQUIRES_ROUTE_MAPPING,REQUIRES_VERIFICATION,REQUIRES_VERIFICATION
